datetime,air_humidity
2021-02-28 20:14:37.089815,41.2512218963832
2021-02-28 20:14:47.096328,41.2512218963832
2021-02-28 20:14:57.101841,41.2512218963832
2021-02-28 20:15:07.107845,41.2512218963832
2021-02-28 20:15:17.114212,41.2512218963832
2021-02-28 20:15:27.119929,41.2512218963832
2021-02-28 20:15:37.125887,41.2512218963832
2021-02-28 20:15:47.131942,41.2512218963832
2021-02-28 20:15:57.137957,41.2512218963832
2021-02-28 20:16:07.143961,41.2512218963832
2021-02-28 20:16:17.149965,41.1534701857283
2021-02-28 20:16:27.155991,41.2512218963832
2021-02-28 20:16:37.161987,41.1534701857283
2021-02-28 20:16:47.16857,41.2512218963832
2021-02-28 20:16:57.174055,41.2512218963832
2021-02-28 20:17:07.180097,41.2512218963832
2021-02-28 20:17:17.186076,41.2512218963832
2021-02-28 20:17:27.192117,41.2512218963832
2021-02-28 20:17:37.198077,41.2512218963832
2021-02-28 20:17:47.204125,41.2512218963832
2021-02-28 20:17:57.214104,41.2512218963832
2021-02-28 20:18:07.216144,41.2512218963832
2021-02-28 20:18:17.22611,41.2512218963832
2021-02-28 20:18:27.228163,41.2512218963832
2021-02-28 20:18:37.238124,41.2512218963832
2021-02-28 20:18:47.244173,41.2512218963832
2021-02-28 20:18:57.250143,41.2512218963832
2021-02-28 20:19:07.25614,41.2512218963832
2021-02-28 20:19:17.262188,41.2512218963832
2021-02-28 20:19:27.268194,41.2512218963832
2021-02-28 20:19:37.274249,41.2512218963832
2021-02-28 20:19:47.280208,41.2512218963832
2021-02-28 20:19:57.28626,41.2512218963832
2021-02-28 20:20:07.29221,41.2512218963832
2021-02-28 20:20:17.29826,41.2512218963832
2021-02-28 20:20:27.304264,41.2512218963832
2021-02-28 20:20:37.31027,41.2512218963832
2021-02-28 20:20:47.316274,41.2512218963832
2021-02-28 20:20:57.322275,41.2512218963832
2021-02-28 20:21:07.328282,41.2512218963832
2021-02-28 20:21:17.334332,41.2512218963832
2021-02-28 20:21:27.340328,41.2512218963832
2021-02-28 20:21:37.346335,41.2512218963832
2021-02-28 20:21:47.356342,41.2512218963832
2021-02-28 20:21:57.362309,41.2512218963832
2021-02-28 20:22:07.368339,41.2512218963832
2021-02-28 20:22:17.374303,41.2512218963832
2021-02-28 20:22:27.380352,41.1534701857283
2021-02-28 20:22:37.386302,41.2512218963832
2021-02-28 20:22:47.392369,41.2512218963832
2021-02-28 20:22:57.398351,41.2512218963832
2021-02-28 20:23:07.404361,41.2512218963832
2021-02-28 20:23:17.410362,41.2512218963832
2021-02-28 20:23:27.416372,41.2512218963832
2021-02-28 20:23:37.42236,41.2512218963832
2021-02-28 20:23:47.428913,41.2512218963832
2021-02-28 20:23:57.43437,41.2512218963832
2021-02-28 20:24:07.440401,41.1534701857283
2021-02-28 20:24:17.446444,41.1534701857283
2021-02-28 20:24:27.452444,41.2512218963832
2021-02-28 20:24:37.462409,41.2512218963832
2021-02-28 20:24:47.464461,41.2512218963832
2021-02-28 20:24:57.474429,41.2512218963832
2021-02-28 20:25:07.476436,41.2512218963832
2021-02-28 20:25:17.486419,41.2512218963832
2021-02-28 20:25:27.492408,41.2512218963832
2021-02-28 20:25:37.498403,41.2512218963832
2021-02-28 20:25:47.504414,41.2512218963832
2021-02-28 20:25:57.51042,41.2512218963832
2021-02-28 20:26:07.516403,41.2512218963832
2021-02-28 20:26:17.522454,41.2512218963832
2021-02-28 20:26:27.528405,41.2512218963832
2021-02-28 20:26:37.534444,41.2512218963832
2021-02-28 20:26:47.540495,41.2512218963832
2021-02-28 20:26:57.546498,41.2512218963832
2021-02-28 20:27:07.552516,41.2512218963832
2021-02-28 20:27:17.558483,41.2512218963832
2021-02-28 20:27:27.564527,41.2512218963832
2021-02-28 20:27:37.570484,41.2512218963832
2021-02-28 20:27:57.582529,41.2512218963832
2021-02-28 20:28:07.588516,41.2512218963832
2021-02-28 20:28:17.594517,41.2512218963832
2021-02-28 20:28:27.600512,41.2512218963832
2021-02-28 20:28:37.606514,41.2512218963832
2021-02-28 20:28:47.616486,41.2512218963832
2021-02-28 20:28:57.618542,41.2512218963832
2021-02-28 20:29:07.628479,41.2512218963832
2021-02-28 20:29:17.634514,41.2512218963832
2021-02-28 20:29:27.640507,41.2512218963832
2021-02-28 20:29:37.646548,41.2512218963832
2021-02-28 20:29:47.652547,41.2512218963832
2021-02-28 20:29:57.658556,41.2512218963832
2021-02-28 20:30:07.664507,41.2512218963832
2021-02-28 20:30:17.670536,41.2512218963832
2021-02-28 20:30:27.676542,41.2512218963832
2021-02-28 20:30:37.682538,41.2512218963832
2021-02-28 20:30:47.688535,41.2512218963832
2021-02-28 20:30:57.694538,41.2512218963832
2021-02-28 20:31:07.700579,41.2512218963832
2021-02-28 20:31:17.706572,41.2512218963832
2021-02-28 20:31:27.712561,41.2512218963832
2021-02-28 20:31:37.718563,41.2512218963832
2021-02-28 20:31:47.728533,41.2512218963832
2021-02-28 20:31:57.734521,41.2512218963832
2021-02-28 20:32:07.740547,41.2512218963832
2021-02-28 20:32:17.746525,41.2512218963832
2021-02-28 20:32:27.75257,41.2512218963832
2021-02-28 20:32:37.758548,41.2512218963832
2021-02-28 20:32:47.764556,41.2512218963832
2021-02-28 20:32:57.770604,41.2512218963832
2021-02-28 20:33:07.776543,41.2512218963832
2021-02-28 20:33:17.782577,41.2512218963832
2021-02-28 20:33:27.788536,41.2512218963832
2021-02-28 20:33:37.794577,41.1534701857283
